userid,uniqueID,gender,age,consumption,shopping,occupation
4931,D8610512,0,21,3,2,1
4932,<7869616,1,19,2,1,2
4933,F8058954,1,20,1,3,2
4934,L6119301,1,23,1,3,2
4935,A9595312,1,18,3,3,1
4936,M7213435,1,25,2,2,2
4937,D658638,0,15,2,1,1
4938,[8437766,1,20,3,2,2
4939,F8382288,0,16,1,1,1
4940,E7323286,1,22,2,1,1
4941,X7886735,1,16,2,3,1
4942,X677141,0,16,1,1,2
4943,G7081171,1,19,3,1,2
4944,>8482469,1,23,1,2,2
4945,V6265821,0,23,2,1,1
4946,=7864137,0,17,3,2,1
4947,^7192594,1,24,1,2,1
4948,R7521477,1,16,3,3,2
4949,Y7451910,1,16,2,3,2
4950,^9080680,1,23,2,2,2
4951,]6982698,1,19,3,3,2
4952,<8472913,0,15,3,1,1
4953,]8286227,0,17,2,3,1
4954,R8863939,1,25,2,2,1
4955,Q9347532,1,22,3,3,2
4956,^9286189,0,21,1,3,1
4957,K7329135,0,18,2,1,1
4958,O6838521,1,16,1,1,2
4959,M8994381,0,23,1,1,2
4960,R693073,0,22,3,1,2
4961,J7044142,1,19,3,1,2
4962,]7476367,1,22,1,3,2
4963,C6720903,1,20,3,2,1
4964,G7626711,1,18,3,1,1
4965,X949779,1,24,3,1,1
4966,>7085551,1,19,3,1,2
4967,[6758409,0,18,2,3,2
4968,K612549,0,21,1,3,1
4969,O6375551,0,22,3,3,2
4970,P7422155,0,16,2,1,2
4971,?7571925,0,24,3,3,2
4972,]7673145,1,15,2,3,1
4973,S7559351,1,24,2,3,1
4974,>7353900,0,21,3,3,1
4975,K7560506,1,16,1,3,2
4976,J6879100,0,16,1,1,1
4977,M6240084,1,18,2,2,2
4978,T6577088,0,21,1,3,2
4979,P7196669,1,16,3,1,1
4980,K8638358,0,20,3,2,1
4981,^8849130,0,23,2,2,1
4982,G6368462,0,17,2,1,2
4983,T7366716,0,22,1,3,1
4984,I7464435,0,21,3,2,1
4985,Q8190712,1,24,3,2,2
4986,Q8847807,0,23,1,3,2
4987,^7232710,0,24,2,2,1
4988,D7165859,0,21,3,2,2
4989,V6437108,1,24,2,1,2
4990,E6826393,1,25,3,2,1
4991,F9532721,0,25,3,3,1
4992,X7311705,1,15,1,3,2
4993,K6242052,0,15,3,2,1
4994,M8326889,1,17,1,1,2
4995,?6062275,1,21,3,1,2
4996,>6652051,1,24,2,1,1
4997,>67712,1,25,1,2,2
4998,S6180212,0,18,3,2,2
4999,=8843446,0,23,2,1,2
5000,P6043757,1,18,3,3,2
5001,>6248461,0,16,2,3,2
5002,L8533827,1,21,1,1,1
5003,G7384528,1,16,1,2,1
5004,\8651103,1,16,2,2,2
5005,_8346341,1,21,3,3,2
5006,^8843367,1,23,1,2,2
5007,^9565821,1,17,2,1,1
5008,L9274748,1,15,2,3,1
5009,U8433136,0,17,1,1,2
5010,T7469748,1,15,3,2,1
5011,<7350344,0,15,1,3,1
5012,]8599542,0,15,1,1,2
5013,S7747960,0,20,1,1,1
5014,Z7157722,1,17,1,3,2
5015,M7221373,1,18,2,3,1
5016,F8652546,1,21,1,2,1
5017,W9129736,0,19,1,3,2
5018,^6340737,1,22,3,3,1
5019,J6580536,1,20,3,1,1
5020,D8920573,0,15,1,3,1
5021,A8589524,1,17,3,3,1
5022,X8092214,1,25,3,3,2
5023,U8011281,0,22,1,1,1
5024,Z8895569,1,16,3,2,1
5025,I9426610,0,24,3,1,2
5026,]6628566,1,16,1,3,2
5027,R6412858,1,21,3,2,1
5028,M6592758,0,20,1,3,1
5029,T8614119,0,22,3,1,1
5030,]8862663,0,20,3,1,2
5031,_8651915,0,25,2,2,2
5032,V8022625,0,25,2,2,2
5033,\7726580,0,21,2,1,1
5034,H8814030,1,20,3,3,1
5035,X8845990,1,20,1,1,1
5036,K6796119,0,23,1,3,2
5037,Z814055,0,19,2,2,2
5038,J9390020,1,19,1,3,2
5039,A602644,1,25,2,3,2
5040,T9496975,1,15,2,2,2
5041,K7061230,0,25,3,2,1
5042,C6781157,0,16,3,1,2
5043,D7177867,1,25,1,1,1
5044,K6067857,1,21,1,3,2
5045,Z9145237,0,17,2,1,2
5046,Y9339723,0,15,3,2,1
5047,V9192878,0,17,3,2,2
5048,T9435607,1,18,2,1,1
5049,[7723488,0,19,3,1,2
5050,K8557632,0,19,1,3,2
5051,G7155938,1,24,3,1,1
5052,@9230983,0,19,2,2,2
5053,?7650217,0,19,1,1,2
5054,X747271,0,24,1,1,1
5055,D7182783,0,15,1,1,2
5056,J6453014,0,21,3,1,1
5057,<726498,0,23,2,3,2
5058,@8169253,0,25,1,1,2
5059,K8385531,0,17,3,2,1
5060,U8480019,0,19,1,1,1
5061,^6641675,0,22,2,3,2
5062,Q8643534,0,15,1,1,1
5063,V6212095,1,16,3,2,2
5064,F7441402,0,21,3,2,1
5065,D8863538,1,20,1,1,1
5066,O9514711,1,16,1,2,2
5067,<6166482,0,17,3,1,2
5068,?7735105,1,15,2,3,1
5069,U8622901,1,22,2,1,2
5070,>7335672,0,23,3,1,2
5071,R7521990,1,18,1,3,2
5072,O817275,0,15,1,3,2
5073,R8527016,0,19,1,2,2
5074,G7987865,1,16,1,3,1
5075,_8151755,1,20,2,2,2
5076,G7098628,1,21,1,3,1
5077,Q6285884,0,22,1,2,1
5078,=7585124,1,23,2,3,2
5079,O7956626,1,17,2,2,2
5080,@9414174,0,23,1,1,2
5081,S6749550,0,19,2,1,2
5082,M784151,1,24,1,1,1
5083,O9049245,1,18,3,1,2
5084,=9377346,1,17,2,3,2
5085,]7733905,1,21,3,3,2
5086,A7250796,1,16,1,1,1
5087,G7076134,1,15,1,1,1
5088,_814263,1,20,3,3,2
5089,F8957616,1,24,2,2,2
5090,]887346,0,25,1,3,1
5091,J9210957,0,23,2,2,2
5092,A7552693,1,17,2,2,2
5093,A7618308,0,19,2,2,2
5094,B6347443,1,15,2,3,2
5095,S8539242,0,25,3,3,1
5096,H8696197,0,23,3,1,1
5097,E6129529,1,16,3,1,1
5098,G7964574,0,19,3,3,1
5099,<7879399,1,25,2,3,1
5100,E8312272,0,21,2,3,2
5101,]6217792,0,25,2,2,2
5102,D9217942,0,25,1,3,1
5103,G9337548,1,17,2,3,2
5104,A8583603,1,21,2,3,1
5105,L8437478,1,23,2,1,2
5106,H8476028,0,15,1,2,1
5107,B7287123,0,21,3,2,2
5108,L7476467,0,23,3,2,1
5109,@669546,0,19,3,1,1
5110,S9419602,1,15,1,3,1
5111,I9389375,1,19,3,3,2
5112,C8180270,0,20,2,3,1
5113,_6817335,1,19,1,2,2
5114,\8954745,0,24,1,3,1
5115,@9027614,0,15,1,3,2
5116,R6281958,1,17,3,3,2
5117,M919226,0,18,2,3,2
5118,]7392433,0,22,1,3,2
5119,U9525191,0,16,2,1,2
5120,G8887323,1,19,3,1,1
5121,<9054114,1,16,2,2,1
5122,]7855957,1,16,1,1,1
5123,D7843903,1,23,1,1,1
5124,>626193,1,25,3,2,1
5125,P6580836,0,22,2,1,2
5126,F89897,1,17,2,1,2
5127,>8921454,1,19,3,3,1
5128,J8678830,1,19,3,1,1
5129,@8297839,0,24,1,1,2
5130,Q7860103,1,16,1,3,1
5131,M934760,1,17,2,1,1
5132,O7944556,1,24,2,1,2
5133,R6942966,1,23,3,2,1
5134,@8564708,0,21,2,1,2
5135,\7467031,0,22,1,1,2
5136,S9229464,0,18,2,3,2
5137,_9447556,1,23,3,3,2
5138,[8338584,0,22,3,1,2
5139,Q8861989,0,16,3,3,2
5140,Y7676050,1,15,2,2,1
5141,B8321409,1,23,2,2,1
5142,Q6323539,1,20,1,2,2
5143,_6267898,1,17,1,1,1
5144,B7132122,1,24,1,2,2
5145,=7167302,0,17,1,3,1
5146,N8556681,0,25,3,1,2
5147,R6010927,1,19,3,1,2
5148,Y8576472,1,24,1,3,2
5149,D7326144,0,20,3,2,2
5150,Y7598270,1,19,1,1,2
5151,^8723109,0,20,2,1,1
5152,E8978968,1,22,3,2,2
5153,K9323797,1,15,1,1,1
5154,G9093278,0,16,1,1,1
5155,<9096432,0,17,3,3,2
5156,C6466040,1,23,2,3,1
5157,A6252362,0,17,1,1,2
5158,?8344772,1,15,1,2,2
5159,L6229709,1,23,3,3,1
5160,<703465,0,18,2,2,1
5161,B8157544,1,20,1,3,1
5162,]9581164,1,17,2,1,2
5163,]8837502,0,15,3,2,2
5164,Z701621,0,17,3,3,1
5165,Z7532386,1,23,1,2,1
5166,G8813223,1,21,2,1,2
5167,I7399017,1,24,2,2,2
5168,D835993,0,19,2,1,2
5169,^7428240,1,21,2,3,1
5170,N6597288,1,16,1,2,1
5171,V8561651,1,17,1,3,2
5172,L8848656,1,15,1,3,2
5173,Y6289191,0,18,1,2,2
5174,>9057896,1,25,3,2,2
5175,R9091408,0,19,2,2,1
5176,_9312880,1,23,1,3,1
5177,[9195937,1,17,2,1,1
5178,I6857921,0,24,2,3,2
5179,J6472863,0,24,2,3,2
5180,T6394482,0,15,3,2,2
5181,G9268735,1,25,1,1,2
5182,T9162455,0,21,3,1,2
5183,]771763,1,23,1,1,1
5184,T8739703,1,24,2,1,1
5185,F9329005,0,19,1,2,2
5186,>6896815,0,20,3,1,1
5187,H8894869,1,20,2,2,2
5188,]6786999,0,21,2,1,2
5189,C6250557,0,20,1,3,1
5190,Z6172572,0,22,2,3,1
5191,R8253578,0,16,3,2,1
5192,<9058411,0,20,3,2,2
5193,V9349784,1,24,3,1,2
5194,U8132283,0,22,2,3,2
5195,G6661634,1,25,1,3,2
5196,E9110432,0,15,3,2,1
5197,U9464607,1,22,2,1,1
5198,L9253623,1,20,2,3,2
5199,Y9084650,1,19,2,3,1
5200,G9590595,0,17,1,1,1
5201,Z7659736,0,21,2,2,1
5202,I7350346,1,22,3,2,2
5203,Y7048846,0,18,3,3,2
5204,T6433184,1,24,1,1,1
5205,A6364405,1,17,1,1,1
5206,J6414349,0,19,3,1,2
5207,E6029956,0,22,1,2,1
5208,L8275407,1,24,3,3,2
5209,\785022,1,23,2,2,2
5210,=9560794,0,22,1,2,1
5211,M6067247,0,15,2,3,1
5212,U6289086,0,17,3,2,1
5213,=8932848,0,19,3,1,2
5214,O7763679,0,23,3,1,1
5215,_7835637,0,19,2,2,2
5216,V6884593,0,21,3,2,2
5217,_7772471,1,19,3,1,2
5218,D793193,0,20,2,2,2
5219,O8262043,0,16,2,1,2
5220,O7576382,1,20,3,1,1
5221,K6422013,1,16,2,3,2
5222,[9092854,0,15,1,1,2
5223,B8961617,0,21,1,3,1
5224,X8783501,1,22,3,2,1
5225,R6230314,1,22,1,1,1
5226,P688202,0,19,1,2,1
5227,[8488377,0,21,1,2,2
5228,Q7285607,0,21,1,1,1
5229,@8453227,1,20,1,1,2
5230,J7198596,0,21,1,3,2
5231,S6854224,1,17,3,2,2
5232,W6460275,1,17,1,2,1
