userid,gender,age,consumption level,shopping level, occupation level,ad1,ad2,ad3,ad4,ad5,CTR VALUE
3606,1,25,2,1,1,0,0,1,0,0,1
3607,0,20,1,3,1,0,1,1,1,1,4
3608,1,22,1,3,2,0,0,1,1,0,2
3609,1,22,2,1,1,0,0,1,1,1,3
3610,1,24,1,3,2,1,0,1,1,0,3
3611,0,21,3,2,2,1,1,0,1,1,4
3612,0,18,3,1,2,1,1,1,1,0,4
3613,1,20,3,1,1,0,0,0,0,1,1
3614,1,22,1,1,2,0,0,0,0,1,1
3615,1,25,2,1,1,0,1,0,1,1,3
3616,1,24,2,2,2,1,0,1,0,1,3
3617,1,19,3,2,2,0,1,1,0,1,3
3618,0,24,3,2,1,0,0,1,1,0,2
3619,0,19,3,2,1,1,0,1,0,0,2
3620,1,16,3,3,1,0,1,1,1,0,3
3621,0,23,1,1,1,0,1,0,0,1,2
3622,0,15,1,3,2,0,1,0,0,0,1
3623,0,15,2,3,1,1,1,0,1,1,4
3624,0,21,2,3,2,0,1,0,1,0,2
3625,1,15,1,3,1,0,0,0,0,1,1
3626,1,22,2,1,2,0,0,1,1,0,2
3627,1,16,1,3,2,1,0,0,1,1,3
3628,1,22,2,3,2,1,1,1,1,0,4
3629,1,17,3,1,2,0,0,0,0,0,0
3630,1,16,3,2,1,1,0,0,0,1,2
3631,0,24,3,3,1,1,1,1,0,1,4
3632,1,15,1,1,1,1,1,1,0,1,4
3633,0,17,3,2,2,0,0,1,1,1,3
3634,0,17,2,2,2,0,1,1,1,0,3
3635,1,15,2,3,2,0,0,0,0,1,1
3636,1,25,1,1,2,0,1,0,1,1,3
3637,0,23,3,2,2,1,1,1,0,1,4
3638,1,16,1,2,1,0,0,0,1,1,2
3639,1,17,1,2,1,0,1,1,0,1,3
3640,1,18,2,2,1,1,1,1,1,1,5
3641,1,19,2,1,2,0,1,1,1,0,3
3642,1,16,2,3,2,0,1,0,1,0,2
3643,0,25,2,3,2,1,0,1,0,0,2
3644,0,16,2,2,2,1,1,0,0,0,2
3645,1,23,3,1,2,0,1,1,1,0,3
3646,1,20,3,2,2,1,0,0,0,1,2
3647,0,20,3,1,2,1,1,1,1,1,5
3648,1,20,2,3,2,0,0,0,1,0,1
3649,0,18,1,2,1,0,0,1,0,0,1
3650,0,17,2,3,1,0,0,1,1,1,3
3651,0,22,2,3,2,0,0,1,1,0,2
3652,1,25,1,3,2,1,0,1,0,1,3
3653,0,15,2,2,1,1,1,0,1,0,3
3654,1,24,3,2,1,1,0,1,0,1,3
3655,0,23,3,1,1,0,0,0,0,1,1
3656,0,15,2,1,2,0,1,0,1,1,3
3657,0,15,1,1,1,0,1,1,1,0,3
3658,0,15,1,2,2,0,0,0,1,0,1
3659,0,15,3,3,1,1,1,0,0,0,2
3660,1,22,3,1,2,0,1,0,0,1,2
3661,0,24,3,1,2,1,1,0,0,0,2
3662,1,21,2,3,2,0,1,1,0,0,2
3663,1,15,3,2,2,1,1,0,1,0,3
3664,0,15,1,2,1,1,0,0,1,1,3
3665,1,19,3,1,1,0,0,1,1,1,3
3666,1,25,1,3,2,0,1,0,1,1,3
3667,0,22,2,1,1,1,0,1,1,1,4
3668,0,18,2,1,1,0,0,1,1,1,3
3669,1,20,2,2,2,0,0,1,0,0,1
3670,0,22,1,2,1,1,1,0,1,1,4
3671,0,21,2,1,1,0,1,1,0,0,2
3672,0,17,2,2,1,0,1,0,0,1,2
3673,1,19,1,1,2,0,0,0,1,0,1
3674,1,25,2,3,2,0,1,1,0,1,3
3675,0,15,2,3,1,1,1,1,0,1,4
3676,1,25,1,1,2,0,0,1,0,0,1
3677,1,22,3,2,1,1,0,1,1,0,3
3678,1,21,2,1,1,1,0,1,1,1,4
3679,1,20,1,2,2,1,0,1,0,0,2
3680,0,19,1,3,1,0,0,0,0,0,0
3681,1,19,2,3,2,1,0,1,0,0,2
3682,0,17,2,2,2,1,0,0,0,0,1
3683,0,20,2,2,2,1,1,1,1,0,4
3684,1,15,2,1,1,0,0,0,1,1,2
3685,0,19,3,3,1,0,0,0,0,0,0
3686,1,17,1,1,2,0,0,1,1,1,3
3687,0,20,1,3,1,0,0,0,1,0,1
3688,1,20,3,3,1,1,0,1,0,1,3
3689,1,20,3,2,2,1,0,1,1,1,4
3690,1,22,1,2,1,0,0,1,1,0,2
3691,0,24,3,3,2,1,1,0,1,0,3
3692,0,21,2,3,1,0,0,0,1,0,1
3693,1,21,2,1,2,0,1,0,1,0,2
3694,1,22,1,3,2,0,1,1,1,0,3
3695,1,19,2,1,2,1,0,1,0,0,2
3696,1,21,1,2,1,0,0,1,1,1,3
3697,1,21,3,3,1,1,1,0,1,1,4
3698,0,20,2,2,1,0,1,1,0,1,3
3699,0,17,2,3,2,1,0,0,0,1,2
3700,1,15,2,1,2,0,0,0,1,1,2
3701,1,24,3,1,1,1,0,1,1,0,3
3702,1,18,1,2,1,1,0,1,0,0,2
3703,0,21,2,3,1,0,1,1,1,0,3
3704,1,17,3,1,1,0,1,1,0,0,2
3705,0,24,1,3,1,1,0,1,1,0,3
3706,0,21,2,1,2,0,1,0,0,1,2
3707,0,16,1,2,2,0,1,0,0,0,1
3708,1,20,1,1,2,0,0,1,1,0,2
3709,1,24,1,2,2,0,1,0,0,0,1
3710,0,18,2,3,2,1,1,0,0,0,2
3711,0,23,1,2,2,0,1,1,0,0,2
3712,0,23,3,1,1,1,1,1,0,1,4
3713,0,15,1,2,2,1,1,0,1,1,4
3714,0,25,1,3,1,0,0,0,1,0,1
3715,1,22,3,3,2,1,0,1,0,1,3
3716,1,20,1,2,2,1,1,0,1,1,4
3717,1,16,2,1,2,1,1,0,1,0,3
3718,1,24,3,1,2,1,0,0,0,1,2
3719,1,16,2,2,2,0,0,1,1,0,2
3720,1,23,3,3,2,0,1,1,0,0,2
3721,0,20,2,2,1,0,0,0,0,0,0
3722,0,20,2,1,2,1,1,1,0,1,4
3723,1,19,1,1,2,1,0,1,1,0,3
3724,0,18,3,2,2,0,0,0,1,0,1
3725,1,24,3,2,1,0,1,1,0,0,2
3726,0,21,1,2,1,1,0,0,1,0,2
3727,1,15,2,1,1,1,0,1,0,0,2
3728,1,17,2,3,2,0,0,1,1,1,3
3729,0,15,2,3,1,0,0,0,0,0,0
3730,0,21,2,3,1,1,1,1,0,1,4
3731,1,19,3,2,2,1,0,1,0,0,2
3732,1,23,3,1,1,1,0,0,0,0,1
3733,1,17,3,1,2,0,0,0,1,0,1
3734,1,25,2,2,1,0,0,1,0,0,1
3735,0,17,3,2,2,1,0,0,1,0,2
3736,0,18,1,2,2,0,1,0,1,1,3
3737,1,22,1,3,1,1,0,0,1,1,3
3738,1,16,2,3,2,0,0,1,1,1,3
3739,1,23,1,2,1,1,1,1,1,0,4
3740,0,21,2,2,2,1,0,0,1,0,2
3741,0,18,3,3,2,1,1,1,1,1,5
3742,0,19,1,2,2,0,1,1,1,1,4
3743,1,19,2,2,2,0,0,0,0,0,0
3744,1,23,3,3,2,1,1,0,1,1,4
3745,1,19,2,1,1,0,0,0,1,1,2
3746,1,21,1,3,2,1,0,1,0,0,2
3747,0,15,3,1,2,0,1,0,0,0,1
3748,0,18,1,3,1,0,0,1,1,0,2
3749,0,25,1,3,1,1,1,1,1,0,4
3750,1,16,3,1,1,0,0,1,0,0,1
3751,0,24,3,3,1,1,1,0,1,1,4
3752,0,24,1,2,1,1,0,1,1,0,3
3753,1,24,1,3,1,0,0,0,1,1,2
3754,0,19,2,2,1,1,1,1,1,1,5
3755,0,24,1,3,1,0,1,1,1,0,3
3756,1,15,1,3,1,1,1,1,0,0,3
3757,1,20,2,1,1,1,0,0,1,0,2
3758,0,20,2,2,2,0,1,0,1,1,3
3759,1,20,3,1,1,1,0,0,1,1,3
3760,0,19,3,3,2,0,1,0,1,0,2
3761,0,22,1,3,1,0,1,0,0,1,2
3762,0,23,2,1,1,1,1,0,0,1,3
3763,0,19,3,2,2,0,1,1,0,1,3
3764,1,20,2,2,1,0,1,1,0,0,2
3765,0,18,1,3,2,1,1,0,0,1,3
3766,1,23,2,1,2,1,1,0,0,1,3
3767,1,17,3,1,1,1,0,0,0,1,2
3768,0,24,2,2,2,1,0,1,0,1,3
3769,1,22,3,3,1,1,0,1,0,1,3
3770,0,23,3,1,2,0,0,0,1,1,2
3771,1,24,2,2,2,0,1,1,1,1,4
3772,0,23,3,1,2,0,0,0,0,0,0
3773,1,23,2,1,1,1,1,0,1,1,4
3774,1,17,1,1,1,0,1,1,0,1,3
3775,0,15,3,2,1,0,0,0,0,0,0
3776,0,18,2,3,1,1,0,0,1,1,3
3777,0,18,2,1,2,0,1,1,0,1,3
3778,1,21,2,3,2,1,0,1,1,1,4
3779,0,19,2,2,1,1,0,0,0,0,1
3780,0,20,2,1,1,0,0,1,1,0,2
3781,0,18,2,1,2,0,0,1,0,0,1
3782,0,22,3,3,2,0,0,0,0,1,1
3783,1,20,2,1,2,1,1,0,0,0,2
3784,0,17,3,1,1,0,0,1,0,1,2
3785,0,16,3,2,1,0,0,0,0,1,1
3786,0,24,1,1,2,1,0,0,1,1,3
3787,0,18,3,2,2,0,0,1,1,1,3
3788,1,16,2,3,1,1,0,1,1,1,4
3789,0,21,3,2,1,0,0,1,1,1,3
3790,1,22,1,3,1,0,0,1,1,0,2
3791,0,22,1,1,1,0,1,0,0,0,1
3792,0,25,3,2,1,1,1,1,0,0,3
3793,0,22,1,3,1,1,0,0,0,1,2
3794,1,22,1,2,2,0,1,0,0,0,1
3795,1,23,1,1,1,1,0,0,0,1,2
3796,0,25,3,3,2,0,0,1,0,1,2
3797,0,16,2,3,1,1,0,0,1,0,2
3798,1,21,1,1,1,1,0,0,0,0,1
3799,0,20,3,2,2,0,1,1,1,1,4
3800,0,17,2,3,1,1,0,1,0,0,2
3801,1,15,2,1,1,1,1,0,1,1,4
3802,0,16,1,3,2,1,1,1,1,0,4
3803,1,15,2,2,1,0,1,0,0,0,1
3804,0,25,2,2,1,0,1,1,0,0,2
3805,0,21,2,1,1,0,0,1,1,0,2
3806,0,16,2,3,2,1,0,1,1,1,4
3807,1,15,2,1,2,1,0,1,0,1,3
3808,1,20,3,2,1,0,1,1,1,0,3
3809,0,21,3,3,2,1,0,0,1,0,2
3810,1,25,1,2,1,0,1,0,0,0,1
3811,0,23,1,1,1,1,1,0,0,1,3
3812,1,18,2,1,1,0,0,0,1,1,2
3813,0,23,2,1,2,1,0,0,1,0,2
3814,0,16,3,1,1,0,0,1,1,1,3
3815,0,18,1,2,2,1,0,0,0,0,1
3816,0,17,2,3,2,0,1,1,0,1,3
3817,0,19,2,3,1,0,1,1,1,1,4
3818,0,17,1,2,1,1,1,1,1,0,4
3819,1,23,2,1,1,0,1,1,0,1,3
3820,1,23,1,3,1,1,0,1,1,1,4
3821,0,19,1,1,1,0,0,0,0,1,1
3822,1,23,1,1,1,0,1,1,0,1,3
3823,0,22,3,1,2,0,0,0,0,1,1
3824,0,23,3,3,1,1,1,0,0,1,3
3825,0,23,3,3,2,1,0,1,1,1,4
3826,1,19,2,1,2,1,1,0,1,1,4
3827,1,21,3,3,1,0,1,1,0,1,3
3828,0,23,1,2,1,0,1,1,1,0,3
3829,0,16,1,3,2,0,0,0,0,1,1
3830,1,22,2,1,2,1,1,0,1,1,4
3831,1,20,2,1,1,0,0,0,0,0,0
3832,0,17,3,3,2,1,1,0,0,1,3
3833,1,22,3,2,2,0,1,0,1,1,3
3834,0,21,3,2,1,0,0,1,1,0,2
3835,0,24,3,1,2,1,1,0,0,1,3
3836,0,21,1,2,2,1,1,1,0,1,4
3837,1,15,1,3,1,0,0,1,0,1,2
3838,0,16,2,1,1,0,1,1,1,0,3
3839,1,23,3,1,2,1,0,0,1,1,3
3840,1,16,2,3,2,0,0,1,1,1,3
3841,1,25,2,3,1,1,0,1,0,1,3
3842,0,22,3,2,2,0,0,1,1,0,2
3843,1,18,2,1,1,0,1,1,1,1,4
3844,1,16,3,3,2,1,1,0,0,1,3
3845,1,18,2,3,1,1,1,0,1,0,3
3846,0,19,3,2,1,0,1,1,0,0,2
3847,1,16,2,3,2,0,1,1,0,1,3
3848,1,15,1,1,1,0,1,1,1,0,3
3849,1,17,2,2,1,0,0,0,1,0,1
3850,0,22,3,3,1,0,0,0,1,1,2
3851,1,15,3,1,1,1,1,1,1,1,5
3852,0,17,3,2,1,0,1,0,0,1,2
3853,1,21,3,3,1,0,0,0,0,0,0
3854,0,21,3,1,1,0,0,0,0,1,1
3855,0,22,1,3,2,1,1,0,0,0,2
3856,1,17,3,2,1,0,1,0,0,1,2
3857,1,16,3,1,2,1,1,0,0,0,2
3858,0,18,1,2,1,0,1,1,1,0,3
3859,1,23,2,2,1,1,0,1,0,1,3
3860,1,22,3,2,1,1,1,1,1,1,5
3861,1,18,2,3,2,1,0,0,0,0,1
3862,1,23,3,1,2,0,0,1,1,0,2
3863,0,22,3,1,2,0,1,1,1,1,4
3864,0,18,3,1,2,1,1,0,1,1,4
3865,1,15,2,1,1,1,1,0,0,0,2
3866,0,15,1,3,2,0,1,1,1,1,4
3867,1,23,2,1,1,0,0,0,0,0,0
3868,1,20,1,3,2,0,0,1,1,0,2
3869,0,19,1,3,2,1,1,0,1,1,4
3870,1,19,1,3,2,0,1,1,0,0,2
3871,1,21,2,3,2,1,1,0,1,0,3
3872,0,15,2,2,2,0,1,1,0,0,2
3873,1,24,3,3,2,1,0,1,1,1,4
3874,1,20,3,2,2,1,0,0,1,1,3
3875,1,20,3,2,2,1,0,0,1,1,3
3876,0,24,2,1,2,1,0,0,0,1,2
3877,0,24,2,1,1,0,1,0,0,1,2
3878,0,18,2,1,1,0,0,0,0,1,1
3879,1,23,2,3,1,1,1,1,1,1,5
3880,0,22,2,1,1,1,0,1,1,0,3
3881,0,21,2,2,1,1,1,1,0,1,4
3882,0,24,2,3,2,1,0,0,0,0,1
3883,1,19,3,1,1,1,1,1,0,1,4
3884,0,25,1,3,2,1,1,1,1,1,5
3885,1,23,3,3,2,1,1,0,0,1,3
3886,0,18,2,2,1,1,0,1,0,1,3
3887,0,21,2,1,2,1,1,0,1,1,4
3888,0,17,1,1,1,0,1,1,1,0,3
3889,0,18,3,3,2,0,0,1,0,1,2
3890,0,23,1,3,1,0,0,1,1,1,3
3891,0,18,1,1,2,1,0,1,0,0,2
3892,1,23,2,2,2,1,1,1,1,0,4
3893,0,24,3,3,1,0,0,0,0,1,1
3894,1,24,3,2,2,0,0,0,1,1,2
3895,1,23,2,2,2,1,0,0,0,1,2
3896,1,23,2,1,2,0,0,1,0,0,1
3897,1,22,3,2,1,1,1,1,0,0,3
3898,1,15,2,3,2,0,0,1,0,0,1
3899,1,15,3,1,1,1,0,0,0,1,2
3900,0,16,3,1,1,0,0,1,0,1,2
3901,0,20,1,3,2,1,0,1,1,1,4
3902,1,25,1,1,2,0,1,0,1,1,3
3903,0,20,3,1,1,0,1,1,1,0,3
3904,0,18,3,1,1,1,0,0,0,0,1
3905,0,16,1,2,1,0,1,0,1,1,3
3906,1,17,1,2,2,0,1,1,1,1,4
3907,0,22,2,1,1,0,1,0,0,1,2
3908,0,17,2,3,2,1,0,0,1,0,2
3909,1,22,3,3,2,1,1,1,1,0,4
3910,0,22,2,1,1,0,1,0,1,1,3
3911,1,18,2,3,2,1,1,1,0,0,3
3912,1,21,3,2,1,0,0,1,0,0,1
3913,1,15,3,1,2,0,0,0,1,0,1
3914,1,25,2,3,2,1,1,0,1,0,3
3915,1,20,3,1,1,1,0,0,1,1,3
3916,0,23,3,3,1,1,1,0,1,0,3
3917,1,24,2,1,2,0,1,1,1,1,4
3918,1,18,3,2,1,0,0,1,1,0,2
3919,0,19,1,1,1,0,1,1,0,1,3
3920,1,24,2,2,1,1,0,0,1,1,3
3921,1,22,2,1,2,1,1,1,0,0,3
3922,0,18,2,2,1,0,1,0,1,0,2
3923,0,25,3,3,1,1,0,0,1,1,3
3924,0,19,2,2,1,1,0,0,0,0,1
3925,0,24,1,2,2,1,0,0,1,0,2
3926,1,19,1,3,1,1,1,1,0,0,3
3927,0,22,1,3,2,0,1,0,0,0,1
3928,0,17,2,1,2,0,0,1,0,0,1
3929,0,22,2,3,2,0,1,1,0,0,2
3930,1,23,1,2,2,0,0,0,1,1,2
3931,0,20,1,2,1,0,0,0,1,0,1
3932,0,20,2,2,2,0,1,0,0,1,2
3933,1,24,1,2,1,0,0,0,0,0,0
3934,0,20,1,1,1,0,1,0,1,0,2
3935,0,15,3,1,1,0,0,0,1,0,1
3936,1,21,3,2,2,0,0,1,0,0,1
3937,0,17,1,2,1,0,0,1,1,0,2
3938,1,22,3,2,1,0,0,0,1,1,2
3939,1,24,2,3,2,1,0,0,1,0,2
3940,1,25,3,1,2,1,0,0,0,1,2
3941,1,23,1,3,1,0,1,1,1,1,4
3942,0,23,3,2,2,1,1,1,1,1,5
3943,1,18,3,3,1,1,1,0,1,1,4
3944,0,24,2,1,2,0,1,0,0,0,1
3945,1,16,3,3,1,0,1,1,0,0,2
3946,0,19,2,1,2,1,0,1,1,0,3
3947,0,15,2,2,2,0,1,0,0,0,1
3948,0,15,2,1,1,0,0,1,0,1,2
3949,1,23,2,3,2,0,1,1,0,0,2
3950,1,25,1,1,2,0,1,1,0,1,3
3951,0,19,1,3,2,1,1,1,1,0,4
3952,0,19,1,1,2,0,1,0,1,1,3
3953,1,22,2,3,1,1,1,0,0,1,3
3954,1,19,2,2,2,1,0,0,0,0,1
3955,1,25,3,2,1,0,1,1,0,0,2
3956,0,24,1,2,1,0,1,0,0,0,1
3957,0,18,1,3,1,1,1,1,1,0,4
3958,1,18,2,2,1,1,0,0,0,1,2
3959,1,16,2,3,1,0,1,0,0,0,1
3960,0,17,1,3,2,0,0,0,1,1,2
3961,0,15,2,2,2,1,0,1,1,0,3
3962,1,25,1,2,2,1,0,0,0,1,2
3963,1,25,2,1,2,1,0,1,1,0,3
3964,0,22,3,3,2,0,0,0,0,1,1
3965,0,24,3,2,1,1,0,1,0,0,2
3966,1,15,3,1,2,1,1,1,0,1,4
3967,0,25,2,3,1,0,0,0,1,1,2
3968,1,18,1,1,1,1,0,1,1,1,4
3969,0,25,3,2,1,1,1,1,1,1,5
3970,0,21,2,3,1,0,1,0,0,1,2
3971,0,24,2,2,2,1,1,1,1,0,4
3972,0,23,2,2,1,0,1,1,1,1,4
3973,1,20,2,3,2,0,1,0,0,1,2
3974,1,20,2,1,1,0,1,0,0,0,1
3975,0,15,1,3,1,1,0,0,0,0,1
3976,0,20,2,3,2,0,1,0,1,0,2
3977,0,19,2,1,1,0,1,0,0,0,1
3978,1,24,3,3,1,1,1,0,0,1,3
3979,0,17,1,3,2,0,1,0,0,1,2
3980,0,19,2,2,1,0,1,1,1,1,4
3981,1,25,2,1,2,1,0,1,1,1,4
3982,1,19,1,3,1,0,0,1,0,0,1
3983,1,23,2,3,2,1,0,1,0,0,2
3984,0,24,1,1,2,0,0,0,0,1,1
3985,1,23,2,1,2,0,1,0,0,1,2
3986,0,20,2,3,1,1,0,0,0,1,2
3987,0,22,2,3,1,1,1,1,0,1,4
3988,0,24,2,1,1,0,0,1,1,1,3
3989,1,23,2,3,1,1,1,0,1,1,4
3990,1,16,2,1,1,1,0,0,1,0,2
3991,0,16,3,2,1,1,0,0,0,1,2
3992,0,17,2,2,1,0,0,1,1,1,3
3993,0,16,1,2,1,0,0,1,0,0,1
3994,1,23,3,1,1,1,0,0,0,1,2
3995,0,24,2,1,2,1,1,1,0,1,4
3996,1,24,2,1,2,1,0,1,0,1,3
3997,0,21,3,1,2,1,0,1,0,0,2
3998,1,16,3,3,2,0,1,0,0,1,2
3999,1,21,2,1,2,1,0,0,0,1,2
4000,1,17,2,1,1,1,1,1,1,0,4
4001,1,18,1,2,1,0,1,1,1,0,3
4002,0,25,2,1,1,0,0,1,0,0,1
4003,0,19,2,2,2,1,0,1,1,0,3
4004,1,18,3,3,1,1,0,1,1,1,4
4005,1,17,1,3,1,0,0,1,0,0,1
4006,0,16,1,3,1,1,0,1,0,1,3
4007,0,16,2,3,2,1,1,1,1,0,4
4008,0,15,1,1,2,1,0,0,1,0,2
4009,0,21,2,1,1,0,1,0,0,1,2
4010,0,23,3,3,1,0,1,0,0,1,2
4011,1,20,2,2,2,1,1,0,1,1,4
4012,1,23,3,3,2,1,1,1,1,0,4
4013,1,16,1,3,2,1,0,0,1,0,2
4014,1,25,2,1,1,0,0,1,0,1,2
4015,1,21,1,2,1,0,0,1,0,1,2
4016,1,25,1,3,1,0,1,1,1,1,4
4017,0,17,1,3,2,1,0,1,0,0,2
4018,1,21,3,2,1,0,1,0,0,0,1
4019,0,18,3,2,2,0,0,0,1,0,1
4020,0,23,2,1,2,0,1,0,0,0,1
4021,1,17,2,1,1,0,0,1,0,0,1
4022,0,21,2,1,1,1,0,0,1,1,3
4023,0,16,3,3,1,0,0,0,1,0,1
4024,0,24,1,2,1,0,0,0,1,0,1
4025,0,24,3,2,2,0,0,0,1,1,2
4026,0,15,3,1,2,0,1,1,0,0,2
4027,1,16,3,3,2,0,0,1,0,1,2
4028,0,16,1,2,1,1,1,0,1,1,4
4029,1,24,1,3,2,0,1,0,1,1,3
4030,1,15,3,3,1,1,1,1,1,0,4
4031,1,20,3,3,2,0,0,0,1,1,2
4032,1,16,3,1,2,1,0,1,1,1,4
4033,0,20,1,1,1,0,0,0,1,1,2
4034,1,20,2,3,2,1,1,1,1,1,5
4035,0,21,1,3,1,0,0,0,0,1,1
4036,0,18,3,1,2,0,1,1,0,1,3
4037,1,18,1,1,2,0,0,0,0,0,0
4038,1,24,2,3,2,1,1,0,1,0,3
4039,0,22,3,2,1,0,0,0,0,1,1
4040,1,19,3,2,2,0,1,1,1,1,4
4041,0,23,2,3,2,0,1,1,1,1,4
4042,0,23,3,3,2,1,1,0,0,1,3
4043,0,24,3,3,1,0,0,1,0,1,2
4044,0,16,3,2,2,1,0,1,1,1,4
4045,0,17,2,1,2,0,1,0,1,0,2
4046,0,16,2,2,2,0,1,1,1,1,4
4047,0,25,3,1,2,1,0,1,0,0,2
4048,0,19,1,2,2,0,0,0,0,1,1
4049,0,23,1,3,2,1,0,0,1,1,3
4050,0,16,1,2,2,0,1,1,1,0,3
4051,0,17,2,2,1,0,1,1,0,1,3
4052,1,18,1,1,2,0,0,1,1,0,2
4053,1,22,3,3,1,0,0,1,1,1,3
4054,1,20,3,2,2,0,0,0,1,1,2
4055,1,15,3,2,1,0,1,0,1,1,3
4056,1,20,1,2,2,0,0,0,0,1,1
4057,0,23,1,3,2,1,1,1,1,0,4
4058,1,16,3,3,2,0,0,0,0,1,1
4059,0,21,2,1,1,1,1,0,0,0,2
4060,0,21,1,2,1,1,1,0,1,0,3
4061,0,25,2,2,1,1,0,1,0,1,3
4062,0,25,3,1,2,1,0,0,1,0,2
4063,0,15,3,2,2,1,1,0,0,0,2
4064,0,24,3,1,2,1,0,0,1,0,2
4065,0,19,1,1,1,0,1,1,0,1,3
4066,0,15,2,2,2,1,1,0,0,1,3
4067,1,15,1,2,2,1,1,0,1,0,3
4068,0,25,2,2,2,1,0,0,1,1,3
4069,0,17,1,2,2,0,0,1,0,0,1
4070,1,17,3,2,1,1,0,1,1,1,4
4071,1,16,3,2,1,0,0,0,0,1,1
4072,0,16,3,3,2,1,0,1,0,1,3
4073,1,15,1,2,2,1,1,1,1,0,4
4074,1,25,3,3,1,1,0,1,1,1,4
4075,0,24,2,2,2,1,0,0,1,1,3
4076,0,17,2,1,2,0,1,1,0,1,3
4077,1,15,2,2,2,1,1,1,1,0,4
4078,1,21,1,1,2,1,0,0,1,1,3
4079,1,15,1,1,2,0,0,0,1,0,1
4080,1,21,2,2,2,0,0,1,1,1,3
4081,0,22,3,1,2,1,1,1,1,0,4
4082,1,17,3,3,2,1,0,1,0,0,2
4083,1,19,3,1,2,1,0,1,0,0,2
4084,1,22,3,1,2,0,0,1,0,0,1
4085,1,20,1,3,1,0,1,1,1,1,4
4086,0,23,3,3,2,1,0,0,0,0,1
4087,1,23,1,2,1,0,1,1,1,1,4
4088,1,25,3,1,2,0,0,1,0,0,1
4089,0,15,1,3,1,0,1,1,1,1,4
4090,1,23,1,3,2,1,1,0,1,1,4
4091,1,16,3,2,2,0,1,1,1,0,3
4092,1,17,2,3,1,1,1,0,1,1,4
4093,0,24,2,1,2,0,0,1,1,0,2
4094,0,17,3,1,1,0,1,1,1,1,4
4095,0,19,2,3,2,1,0,0,1,0,2
4096,1,24,3,2,1,1,0,0,1,0,2
4097,0,19,1,3,1,0,0,1,1,0,2
4098,0,19,2,2,1,1,0,0,1,0,2
4099,0,18,3,2,2,0,1,0,1,0,2
4100,0,16,2,1,2,0,0,0,1,0,1
4101,1,22,2,3,2,0,0,0,1,1,2
4102,1,25,2,2,2,1,0,1,0,0,2
4103,1,22,3,2,2,0,1,0,1,0,2
4104,1,17,1,1,1,0,0,1,0,1,2
4105,0,23,3,2,1,1,0,1,1,1,4
4106,1,19,1,3,2,0,1,0,1,1,3
4107,0,21,3,2,1,0,1,0,1,1,3
4108,1,15,2,3,1,1,0,1,0,1,3
4109,0,20,1,3,2,1,0,0,0,1,2
4110,1,25,3,3,2,1,0,1,1,1,4
4111,1,16,2,1,1,1,0,1,1,1,4
4112,1,22,2,2,2,0,1,1,1,1,4
4113,1,22,3,1,1,0,1,1,1,1,4
4114,1,22,3,2,2,1,1,0,1,0,3
4115,0,21,1,1,2,0,1,1,0,0,2
4116,0,21,1,1,2,0,1,1,1,0,3
4117,1,16,3,1,1,1,1,1,0,1,4
4118,0,18,3,1,2,0,0,1,0,0,1
4119,1,21,1,3,2,0,0,0,1,0,1
4120,0,16,2,3,2,1,1,1,1,0,4
4121,1,24,2,1,2,1,1,1,0,1,4
4122,1,21,1,1,2,0,0,1,1,0,2
4123,0,15,1,2,2,1,0,1,1,1,4
4124,0,18,1,1,2,1,0,1,1,1,4
4125,0,17,2,1,2,1,1,0,1,0,3
4126,1,17,2,3,2,1,1,0,1,0,3
4127,0,23,1,3,1,0,1,1,1,0,3
4128,1,19,3,2,2,0,0,1,0,1,2
4129,1,24,1,1,2,1,0,0,0,0,1
4130,1,25,2,2,2,0,1,1,0,0,2
4131,0,25,1,2,2,1,0,0,1,1,3
4132,1,20,2,2,2,0,0,1,0,0,1
4133,0,17,3,2,2,0,1,1,0,0,2
4134,1,17,3,2,1,0,1,0,0,1,2
4135,1,16,2,1,2,1,0,1,0,1,3
4136,0,20,2,1,2,1,1,1,1,0,4
4137,0,15,1,3,1,1,1,1,0,1,4
4138,0,25,1,3,2,1,1,1,0,0,3
4139,1,15,1,2,2,1,0,0,0,1,2
4140,0,24,3,2,1,1,0,0,1,1,3
4141,1,19,1,1,1,1,1,1,1,0,4
4142,1,24,2,2,2,1,0,0,0,1,2
4143,1,18,1,2,1,0,0,0,1,1,2
4144,0,20,1,2,2,1,1,0,1,1,4
4145,0,16,1,3,1,1,1,1,1,0,4
4146,1,24,1,2,1,1,1,1,0,1,4
4147,1,25,2,1,1,0,1,1,0,1,3
4148,1,20,1,2,2,0,0,1,1,1,3
4149,0,18,2,3,2,1,0,0,1,0,2
4150,0,19,2,1,2,0,1,0,0,1,2
4151,0,23,3,2,1,1,0,0,0,0,1
4152,0,22,1,3,2,1,0,1,1,1,4
4153,1,24,2,2,2,0,1,0,0,1,2
4154,0,15,3,2,1,1,0,1,1,1,4
4155,1,16,3,3,1,1,0,1,0,0,2
4156,0,23,3,1,2,1,1,0,0,1,3
4157,0,20,2,2,2,0,0,0,1,1,2
4158,0,17,1,2,2,0,1,0,1,1,3
4159,0,16,3,1,1,0,0,0,1,1,2
4160,0,18,3,3,1,1,0,1,1,0,3
4161,1,22,3,2,1,0,0,0,1,0,1
4162,1,16,2,3,2,0,1,1,0,0,2
